teamMemberCount,femaleTeamMembersPercent,teamLeadGender,teamDistribution,teamMemberResponseCount,meetingHoursTotal,meetingHoursAverage,meetingHoursStandardDeviation,inPersonMeetingHoursTotal,inPersonMeetingHoursAverage,inPersonMeetingHoursStandardDeviation,nonCodingDeliverablesHoursTotal,nonCodingDeliverablesHoursAverage,nonCodingDeliverablesHoursStandardDeviation,codingDeliverablesHoursTotal,codingDeliverablesHoursAverage,codingDeliverablesHoursStandardDeviation,helpHoursTotal,helpHoursAverage,helpHoursStandardDeviation,averageResponsesByWeek,standardDeviationResponsesByWeek,averageMeetingHoursTotalByWeek,standardDeviationMeetingHoursTotalByWeek,averageMeetingHoursAverageByWeek,standardDeviationMeetingHoursAverageByWeek,averageInPersonMeetingHoursTotalByWeek,standardDeviationInPersonMeetingHoursTotalByWeek,averageInPersonMeetingHoursAverageByWeek,standardDeviationInPersonMeetingHoursAverageByWeek,averageNonCodingDeliverablesHoursTotalByWeek,standardDeviationNonCodingDeliverablesHoursTotalByWeek,averageNonCodingDeliverablesHoursAverageByWeek,standardDeviationNonCodingDeliverablesHoursAverageByWeek,averageCodingDeliverablesHoursTotalByWeek,standardDeviationCodingDeliverablesHoursTotalByWeek,averageCodingDeliverablesHoursAverageByWeek,standardDeviationCodingDeliverablesHoursAverageByWeek,averageHelpHoursTotalByWeek,standardDeviationHelpHoursTotalByWeek,averageHelpHoursAverageByWeek,standardDeviationHelpHoursAverageByWeek,averageResponsesByStudent,standardDeviationResponsesByStudent,averageMeetingHoursTotalByStudent,standardDeviationMeetingHoursTotalByStudent,averageMeetingHoursAverageByStudent,standardDeviationMeetingHoursAverageByStudent,averageInPersonMeetingHoursTotalByStudent,standardDeviationInPersonMeetingHoursTotalByStudent,averageInPersonMeetingHoursAverageByStudent,standardDeviationInPersonMeetingHoursAverageByStudent,averageNonCodingDeliverablesHoursTotalByStudent,standardDeviationNonCodingDeliverablesHoursTotalByStudent,averageNonCodingDeliverablesHoursAverageByStudent,standardDeviationNonCodingDeliverablesHoursAverageByStudent,averageCodingDeliverablesHoursTotalByStudent,standardDeviationCodingDeliverablesHoursTotalByStudent,averageCodingDeliverablesHoursAverageByStudent,standardDeviationCodingDeliverablesHoursAverageByStudent,averageHelpHoursTotalByStudent,standardDeviationHelpHoursTotalByStudent,averageHelpHoursAverageByStudent,standardDeviationHelpHoursAverageByStudent,commitCount,uniqueCommitMessageCount,uniqueCommitMessagePercent,commitMessageLengthTotal,commitMessageLengthAverage,commitMessageLengthStandardDeviation,averageCommitCountByWeek,standardDeviationCommitCountByWeek,averageUniqueCommitMessageCountByWeek,standardDeviationUniqueCommitMessageCountByWeek,averageUniqueCommitMessagePercentByWeek,standardDeviationUniqueCommitMessagePercentByWeek,averageCommitMessageLengthTotalByWeek,standardDeviationCommitMessageLengthTotalByWeek,averageCommitCountByStudent,standardDeviationCommitCountByStudent,averageUniqueCommitMessageCountByStudent,issueCount,onTimeIssueCount,lateIssueCount,SE Process grade
6,0.3333,1,0,30,78.428572,2.614286,1.605892,68.785715,2.292857,1.362188,75.357143,2.511905,2.621704,77.785715,2.592857,3.377581,20.714286,0.690476,1.079609,6,0.632456,15.685714,9.61022,2.618095,1.580824,13.757143,7.668329,2.31619,1.303943,15.071429,9.96586,2.57619,1.760579,15.557143,10.982769,2.582857,1.80187,4.142857,2.48793,0.69,0.407053,5,0,13.071429,2.559164,2.614286,0.511833,11.464286,3.162748,2.292857,0.63255,12.559524,6.434444,2.511905,1.286889,12.964286,5.132886,2.592857,1.026577,3.452381,3.797078,0.690476,0.759416,144,92,0.6389,5342,37.0972,36.847154,28.8,17.814601,19.4,13.305638,0.70868,0.260385,1068.4,816.515181,24,16.258331,15.5,1,1,0,A
6,0.3333,1,0,29,52,1.793103,1.045345,45.928572,1.583744,1.026405,42.428572,1.463054,0.952498,17,0.586207,1.946368,14.214286,0.490148,0.87711,5.8,0.748331,10.4,4.64156,1.811361,0.801194,9.185714,4.238694,1.588435,0.701459,8.485714,4.817993,1.504354,0.866242,3.4,1.731815,0.564626,0.254916,2.842857,0.975621,0.492517,0.178195,4.8333,0.372678,8.666667,2.772455,1.813095,0.606742,7.654762,2.724422,1.610714,0.624387,7.071429,1.916186,1.490476,0.488902,2.833333,2.141931,0.591667,0.433943,2.369048,1.847234,0.507143,0.404713,180,111,0.6167,5111,28.3944,58.656959,36,43.954522,23.2,22.2926,0.86438,0.183014,1022.2,1065.96893,30,39.753407,18.8333,1,1,0,A
6,0,0,0,31,103.214286,3.329493,7.002406,90.107143,2.906682,7.070194,25.428572,0.820277,0.978967,51.892857,1.673963,3.149852,17.464286,0.563364,0.641623,6.2,0.4,20.642857,16.674372,3.404422,2.80811,18.021429,15.884397,2.977721,2.668315,5.085714,1.796482,0.827211,0.311057,10.378571,8.156742,1.718878,1.370387,3.492857,1.660526,0.572619,0.285823,5.1667,0.372678,17.202381,20.125474,3.400794,4.045854,15.017857,20.668111,2.980357,4.146104,4.238095,3.147904,0.82619,0.633982,8.64881,8.04416,1.721627,1.616184,2.910714,1.349564,0.572817,0.279077,73,62,0.8493,3606,49.3973,37.069997,14.6,8.452219,12.6,6.621178,0.89718,0.087724,721.2,307.806693,14.6,13.602941,12.4,1,0,1,F
3,0.3333,0,1,13,30.285714,2.32967,1.89986,24.357143,1.873626,2.032284,20.571429,1.582418,1.624516,10.571429,0.813187,2.266295,10.214286,0.785714,1.117372,2.6,0.489898,6.057143,5.293508,2.204762,1.662144,4.871429,5.179709,1.783333,1.660198,4.114286,3.759505,1.414286,1.217,2.114286,2.202781,0.790476,0.771135,2.042857,1.898227,0.7,0.618974,4.3333,0.471405,10.095238,0.575383,2.369048,0.362265,8.119048,1.237637,1.905952,0.411261,6.857143,2.626397,1.654762,0.732119,3.52381,2.622076,0.809524,0.642416,3.404762,1.304536,0.825,0.362964,61,44,0.7213,1678,27.5082,50.390808,12.2,10.06777,9.2,7.909488,0.84638,0.167627,335.6,315.987721,15.25,7.3951,11.5,1,1,0,A
3,0,0,1,12,15,1.25,0.595119,11.285714,0.940476,0.640095,13,1.083333,1.037492,16.714286,1.392857,1.492458,3.928571,0.327381,0.431003,3,0,3.75,1.796752,1.25,0.598917,2.821429,0.916821,0.940476,0.305607,3.25,1.314654,1.083333,0.438218,4.178571,2.160345,1.392857,0.720115,0.982143,0.4414,0.327381,0.147133,4,0,5,1.461525,1.25,0.365381,3.761905,1.191428,0.940476,0.297857,4.333333,2.686153,1.083333,0.671538,5.571429,2.866651,1.392857,0.716663,1.309524,1.110147,0.327381,0.277537,10,8,0.8,191,19.1,15.036289,5,0,4,1,0.8,0.2,95.5,37.5,5,1,4,0,0,0,F
6,0.1667,0,0,24,28.071429,1.169643,1.065356,17.071429,0.71131,0.822587,48.428572,2.017857,2.117634,11.142857,0.464286,1.607275,17.428572,0.72619,0.996522,6,0,7.017857,0.581112,1.169643,0.096852,4.267857,1.216778,0.71131,0.202796,12.107143,4.66902,2.017857,0.77817,2.785714,3.593503,0.464286,0.598917,4.357143,1.791419,0.72619,0.29857,4,0,4.678571,1.399557,1.169643,0.349889,2.845238,1.102268,0.71131,0.275567,8.071429,4.571243,2.017857,1.142811,1.857143,3.007926,0.464286,0.751982,2.904762,2.64275,0.72619,0.660687,11,6,0.5455,138,12.5455,16.587858,2.75,1.299038,2.25,1.299038,0.8125,0.207289,34.5,35.217183,11,0,6,0,0,0,F
5,0.2,1,0,20,36.857143,1.842857,0.714143,25.857143,1.292857,0.572276,29.285715,1.464286,0.572276,19.714286,0.985714,3.269557,22.571429,1.128571,1.322876,5,0,9.214286,3.828598,1.842857,0.76572,6.464286,2.726242,1.292857,0.545248,7.321429,2.295459,1.464286,0.459092,4.928571,6.99599,0.985714,1.399198,5.642857,1.136141,1.128571,0.227228,4,0,7.371429,0.623355,1.842857,0.155839,5.171429,0.330738,1.292857,0.082685,5.857143,0.75051,1.464286,0.187628,3.942857,6.694866,0.985714,1.673716,4.514286,3.303183,1.128571,0.825796,11,9,0.8182,381,34.6364,19.00848,5.5,0.5,4.5,1.5,0.8,0.2,190.5,78.5,5.5,0.5,4.5,0,0,0,A
5,0.2,0,0,20,66.857143,3.342857,1.568439,62.571429,3.128571,1.640122,41,2.05,1.023474,39,1.95,2.085066,17.142857,0.857143,0.707107,5,0,16.714286,7.344997,3.342857,1.468999,15.642857,7.401393,3.128571,1.480279,10.25,4.742744,2.05,0.948549,9.75,5.483161,1.95,1.096632,4.285714,2.310137,0.857143,0.462027,4,0,13.371429,2.045603,3.342857,0.511401,12.514286,3.233246,3.128571,0.808311,8.2,1.808371,2.05,0.452093,7.8,3.083332,1.95,0.770833,3.428571,0.792825,0.857143,0.198206,135,103,0.763,5687,42.1259,51.066613,33.75,20.873129,26,14.19507,0.826725,0.102594,1421.75,897.891523,27,17.572706,21,0,0,0,A
5,0.4,1,0,19,61.214286,3.221805,1.768452,48.714286,2.56391,2.255188,53.5,2.815789,3.017722,82,4.315789,13.267961,27.571429,1.451128,2.844054,4.75,0.433013,15.303572,6.353405,3.157143,1.161807,12.178572,7.570334,2.532143,1.46564,13.375,6.598039,2.733929,1.244041,20.5,29.243611,4.110714,5.84155,6.892857,4.288541,1.410714,0.82656,3.8,0.4,12.242857,3.156335,3.239286,0.783406,9.742857,3.122532,2.538095,0.683396,10.7,7.049446,2.967857,2.110723,16.4,22.333904,5.1,7.548192,5.514286,6.604019,1.680952,2.236263,245,175,0.7143,8501,34.698,39.028595,61.25,32.189866,44.5,28.394542,0.710225,0.111835,2125.25,1421.804905,49,27.64055,35.4,0,0,0,A
5,0.4,0,0,20,43.285715,2.164286,1.336974,19.285715,0.964286,1.388344,23.142857,1.157143,2.156386,45.428572,2.271429,2.844293,12.142857,0.607143,1.19478,5,0,10.821429,3.256665,2.164286,0.651333,4.821429,3.132084,0.964286,0.626417,5.785714,3.542022,1.157143,0.708404,11.357143,10.536864,2.271429,2.107373,3.035714,0.791376,0.607143,0.158275,4,0,8.657143,3.832833,2.164286,0.958208,3.857143,2.078068,0.964286,0.519517,4.628571,4.128151,1.157143,1.032038,9.085714,3.009644,2.271429,0.752411,2.428571,2.77599,0.607143,0.693998,2,1,0.5,18,9,0,2,0,1,0,0.5,0,18,0,2,0,1,0,0,0,A
5,0.2,0,0,20,24.214286,1.210714,0.704894,18.071429,0.903571,0.711952,24.571429,1.228571,0.860233,8.285714,0.414286,1.024695,15.142857,0.757143,0.545436,5,0,6.053571,1.743337,1.210714,0.348667,4.517857,1.463305,0.903571,0.292661,6.142857,2.265536,1.228571,0.453107,2.071429,2.317854,0.414286,0.463571,3.785714,1.761985,0.757143,0.352397,4,0,4.842857,0.362531,1.210714,0.090633,3.614286,0.633423,0.903571,0.158356,4.914286,0.992215,1.228571,0.248054,1.657143,2.30102,0.414286,0.575255,3.028571,0.745873,0.757143,0.186468,78,65,0.8333,3818,48.9487,42.644595,19.5,19.956202,16.25,17.239127,0.796325,0.084859,954.5,1038.754422,15.6,6.829348,13.4,0,0,0,A
5,0,0,0,20,32.642857,1.632143,1.323112,18.107143,0.905357,0.703895,25.285714,1.264286,1.482397,67.642857,3.382143,8.744248,18.035714,0.901786,1.485082,5,0,8.160714,2.438334,1.632143,0.487667,4.526786,0.787893,0.905357,0.157579,6.321429,2.413028,1.264286,0.482606,16.910714,22.162628,3.382143,4.432526,4.508929,2.517588,0.901786,0.503518,4,0,6.528571,4.001683,1.632143,1.000421,3.621429,1.65085,0.905357,0.412713,5.057143,3.711372,1.264286,0.927843,13.528571,15.765993,3.382143,3.941498,3.607143,3.392218,0.901786,0.848054,4,4,1,76,19,6.670832,2,0,2,0,1,0,38,9,4,0,4,0,0,0,A
6,0.1667,0,0,24,54.714286,2.279762,1.636047,44.428572,1.85119,1.551069,43.928572,1.830357,2.202823,46.285714,1.928571,3.104656,21,0.875,1.363589,4.8,0.4,10.942857,4.783773,2.238571,0.898066,8.885714,4.06443,1.824286,0.768773,8.785714,5.613395,1.788571,1.092438,9.257143,10.233758,1.888571,2.027895,4.2,3.659597,0.857143,0.720997,4.8,0.4,10.942857,4.471543,2.234286,0.831649,8.885714,3.817414,1.818571,0.714965,8.785714,4.709955,1.782857,0.908886,9.257143,5.970266,1.887143,1.16174,4.2,3.808262,0.885714,0.771534,65,60,0.9231,6176,95.0154,146.039667,16.25,9.73075,15.75,8.982622,0.983875,0.027929,1544,1560.601967,13,6.0663,12.2,0,0,0,A
7,0,0,0,35,88.928572,2.540816,0.613455,74.571429,2.130612,0.689572,49.928572,1.426531,1.051335,55.071429,1.573469,2.840451,21.428572,0.612245,0.700437,7,0,17.785714,7.195804,2.540816,1.027972,14.914286,5.894722,2.130612,0.842103,9.985714,5.041744,1.426531,0.720249,11.014286,8.11177,1.573469,1.158824,4.285714,1.854394,0.612245,0.264913,5,0,12.704082,1.582719,2.540816,0.316544,10.653061,1.446534,2.130612,0.289307,7.132653,1.867486,1.426531,0.373497,7.867347,6.710206,1.573469,1.342041,3.061225,2.196747,0.612245,0.439349,139,133,0.9568,6456,46.446,36.727888,27.8,14.11949,26.8,14.496896,0.9512,0.028755,1291.2,644.782568,19.8571,12.988221,19.1429,0,0,0,A
5,0,0,0,23,39.571429,1.720497,1.550657,36,1.565217,2.371061,27.857143,1.21118,1.279473,40.428572,1.757764,2.749119,16.857143,0.732919,1.0826,4.6,1.019804,7.914286,4.928551,1.670476,0.791006,7.2,6.647755,1.489524,1.086443,5.571429,3.179013,1.234286,0.627318,8.085714,9.280042,1.529524,1.482397,3.371429,2.506481,0.712381,0.471304,4.6,0.8,7.914286,3.918142,1.792381,0.885938,7.2,4.277707,1.794286,1.447915,5.571429,4.015277,1.140952,0.773938,8.085714,6.074772,2.100952,2.087749,3.371429,2.201298,0.758095,0.462885,113,108,0.9558,2951,26.115,16.050668,22.6,13.169662,21.6,11.740528,0.97084,0.036314,590.2,347.010893,28.25,29.431064,27,0,0,0,A
6,0.1667,0,0,25,69.500001,2.78,1.366163,35.107143,1.404286,0.814616,47.357143,1.894286,2.121697,25.428572,1.017143,1.643168,20.642857,0.825714,0.982141,5,0.632456,13.9,8.013458,2.677143,1.271111,7.021429,4.413083,1.340714,0.70823,9.471429,6.199506,1.829048,0.991248,5.085714,4.67263,0.945714,0.815383,4.128571,2.715094,0.793571,0.451722,5,0,13.9,2.394552,2.78,0.47891,7.021429,1.897851,1.404286,0.37957,9.471429,4.902436,1.894286,0.980487,5.085714,4.083416,1.017143,0.816683,4.128571,2.616822,0.825714,0.523364,46,40,0.8696,1440,31.3043,13.588469,9.2,8.304216,8,6.0663,0.952,0.096,288,288.886829,9.2,9.887366,8,0,0,0,A
6,0.8333,1,0,27,70.5,2.611111,1.04822,34.428572,1.275132,0.720558,55.142857,2.042328,1.562375,44.428572,1.645503,2.756337,15.871429,0.587831,0.799039,5.4,0.489898,14.1,7.385258,2.54,1.217572,6.885714,3.747271,1.240476,0.61728,11.028571,6.84487,1.985714,1.168847,8.885714,6.349289,1.577143,1.030133,3.174286,1.618475,0.56619,0.239739,4.5,1.118034,11.75,3.094803,2.65,0.378302,5.738095,1.779354,1.347619,0.433124,9.190476,3.750435,2.088095,0.675339,7.404762,6.762827,1.730952,1.378933,2.645238,1.909347,0.629048,0.412328,137,120,0.8759,6283,45.8613,50.04847,34.25,11.882235,30.75,10.256096,0.907675,0.067983,1570.75,988.846645,22.8333,20.06171,20.3333,0,0,0,A
6,0.1667,0,0,5,12,2.4,1.019804,6.5,1.3,0.4,11,2.2,2.481935,18,3.6,3.666061,5,1,2,5,0,12,0,2.4,0,6.5,0,1.3,0,11,0,2.2,0,18,0,3.6,0,5,0,1,0,1,0,2.4,1.019804,2.4,1.019804,1.3,0.4,1.3,0.4,2.2,2.481935,2.2,2.481935,3.6,3.666061,3.6,3.666061,1,2,1,2,124,101,0.8145,11029,88.9435,102.513674,41.3333,5.906682,34.3333,4.988877,0.83446667,0.071717,3676.3333,752.953887,20.6667,17.950549,17.3333,1,1,0,F
3,0,0,1,2,7.15,3.575,1.175,2,1,0,6,3,0,1,0.5,0.5,1,0.5,0.5,2,0,7.15,0,3.575,0,2,0,1,0,6,0,3,0,1,0,0.5,0,1,0,0.5,0,1,0,3.575,1.175,3.575,1.175,1,0,1,0,3,0,3,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,172,94,0.5465,8416,48.9302,79.596919,57.3333,27.010286,33.3333,15.173076,0.60866667,0.18163,2805.3333,2556.984465,24.5714,21.319724,13.7143,4,3,1,F
3,0,0,1,3,30,10,3.559026,16,5.333333,3.399346,12,4,2.44949,23,7.666667,4.784233,10,3.333333,0.471405,3,0,30,0,10,0,16,0,5.333333,0,12,0,4,0,23,0,7.666667,0,10,0,3.333333,0,1,0,10,3.559026,10,3.559026,5.333333,3.399346,5.333333,3.399346,4,2.44949,4,2.44949,7.666667,4.784233,7.666667,4.784233,3.333333,0.471405,3.333333,0.471405,76,63,0.8289,3149,41.4342,57.314078,25.3333,16.006943,21.3333,13.816255,0.86956667,0.106512,1049.6667,572.425444,12.6667,13.237153,10.6667,2,2,0,F
3,0,0,1,4,15.5,3.875,1.340476,11.5,2.875,1.243734,6,1.5,1.06066,8,2,1.414214,5.5,1.375,0.960143,2,1,7.75,5.25,3.416667,0.916667,5.75,3.25,2.75,0.25,3,0.5,1.833333,0.666667,4,4,1.333333,1.333333,2.75,0.25,1.75,0.75,1.3333,0.471405,5.166667,1.545603,4.083333,1.359126,3.833333,2.248456,2.75,1.274755,2,0.707107,1.583333,0.656167,2.666667,0.942809,2.333333,1.247219,1.833333,1.433721,1.25,0.889757,188,83,0.4415,5965,31.7287,53.601523,62.6667,21.171259,28.3333,16.977109,0.4354,0.154557,1988.3333,1159.291259,31.3333,20.669355,14.5,4,2,2,F
7,0.1429,0,0,20,56.357143,2.817857,2.226404,47.785714,2.389286,1.845772,26.428572,1.321429,1.465435,144.428572,7.221429,6.70429,39.071429,1.953571,1.990446,5,1.224745,14.089286,11.920375,2.45,1.540557,11.946429,11.375477,2.019643,1.526261,6.607143,5.639126,1.148214,0.707889,36.107143,26.596258,6.460714,3.843234,9.767857,8.469841,1.6875,1.106963,2.8571,0.638877,8.05102,3.159214,2.921769,1.422078,6.826531,2.146886,2.44898,0.839812,3.77551,2.082633,1.362245,0.786689,20.632653,13.916632,6.865646,4.194777,5.581633,4.281023,1.903061,1.061069,212,142,0.6698,11381,53.684,89.129803,53,34.949964,36,21.083169,0.74585,0.129186,2845.25,1199.157699,30.2857,27.447166,21,1,0,1,A
7,0.1429,0,0,29,63.428572,2.187192,2.099771,53.714286,1.852217,2.007122,45.142858,1.55665,2.339243,98.000001,3.37931,4.530515,38.071429,1.312808,1.186026,7.25,2.046338,15.857143,6.696786,2.480584,1.463672,13.428572,6.719603,2.192602,1.598729,11.285714,4.21973,1.71301,0.751823,24.5,14.277319,3.57979,1.963746,9.517857,3.793582,1.450113,0.716174,4.1429,0.349927,9.061225,3.220612,2.228571,0.853427,7.673469,2.598176,1.882653,0.69087,6.44898,6.195752,1.576531,1.559723,14,11.160896,3.464286,2.820234,5.438776,1.771342,1.32398,0.459991,119,92,0.7731,4106,34.5042,26.930934,29.75,19.253246,23.75,18.060662,0.712525,0.154937,1026.5,818.752252,23.8,21.027601,18.6,2,2,0,F
7,0.1429,0,0,24,58,2.416667,1.825742,52.857143,2.202381,1.738054,32.428572,1.35119,1.312335,56.571429,2.357143,2.515231,32,1.333333,1.513252,6,0.707107,14.5,8.392477,2.364286,1.305377,13.214286,7.754196,2.161905,1.215154,8.107143,5.046089,1.32619,0.812972,14.142857,6.533274,2.320238,0.958228,8,4.141625,1.310714,0.627826,3.4286,0.728431,8.285714,2.341164,2.494898,0.771487,7.55102,1.768577,2.261905,0.546842,4.632653,3.186027,1.282313,0.721526,8.081633,3.605031,2.496599,1.277638,4.571429,2.678061,1.469388,0.979666,128,84,0.6563,6976,54.5,45.114784,32,17.146428,21.5,13.5,0.704325,0.228896,1744,1654.888969,21.3333,22.477149,14.3333,1,0,1,A
6,0.1667,0,0,20,48.714286,2.435714,2.12647,46.285714,2.314286,2.15334,12.357143,0.617857,1.077903,58.928572,2.946429,5.572477,8.428571,0.421429,0.920598,5,0.707107,12.178571,10.311166,2.291071,1.98684,11.571429,10.183019,2.180952,1.991205,3.089286,1.803748,0.577381,0.295164,14.732143,6.841197,2.9875,1.39942,2.107143,1.140064,0.420833,0.222637,3.3333,0.745356,8.119048,3.789007,2.321429,0.89328,7.714286,3.535053,2.220238,0.860656,2.059524,1.312173,0.68254,0.448167,9.821429,6.981724,2.793651,1.75583,1.404762,1.990482,0.412698,0.599614,91,70,0.7692,9518,104.5934,171.011598,22.75,10.917303,17.75,10.35314,0.78945,0.24143,2379.5,1377.101394,15.1667,10.807662,12,1,1,0,A
6,0.1667,0,0,20,60.428572,3.021429,2.204541,61.714286,3.085714,2.475379,31.142857,1.557143,1.867485,82.428572,4.121429,3.707762,29.571429,1.478571,1.640122,5,1.581139,15.107143,6.821615,2.98852,1.315074,15.428572,7.548483,3.073129,1.48658,7.785714,2.865167,1.56165,0.331084,20.607143,9.59718,4.36352,2.379502,7.392857,4.547229,1.449405,0.991259,3.3333,0.471405,10.071429,3.079171,3.097222,1.100497,10.285714,3.521557,3.196429,1.322014,5.190476,2.783169,1.597222,0.890458,13.738095,6.33123,4.089286,1.787007,4.928571,3.454023,1.555556,1.198538,75,60,0.8,3369,44.92,41.444504,18.75,8.525696,15.5,7.826238,0.8204,0.116995,842.25,401.517356,15,4.289522,12,1,0,1,A
6,0.1667,0,0,20,23.892857,1.194643,0.946292,18,0.9,0.748331,15.5,0.775,0.990896,62.714286,3.135714,3.1241,16.142857,0.807143,0.888819,5,1.224745,5.973214,2.5306,1.289286,0.607793,4.5,1.685775,0.986905,0.473509,3.875,1.288068,0.789881,0.206735,15.678571,11.210133,3.169048,1.950889,4.035714,1.906956,0.853571,0.40885,3.3333,1.105542,3.982143,2.493508,1.185714,0.789116,3,1.895214,0.860714,0.569547,2.583333,1.485999,0.727778,0.262073,10.452381,4.64481,3.026984,0.772406,2.690476,1.843202,0.833333,0.614336,4,3,0.75,72,18,3.674235,2,0,1.5,0.5,0.75,0.25,36,6,4,0,3,1,1,0,A
3,0.3333,1,1,8,25.428572,3.178571,1.053269,19.857143,2.482143,0.5,10.428571,1.303571,1.111024,58.857143,7.357143,6.142831,11.857143,1.482143,0.780625,2,0.707107,6.357143,3.712225,3.077381,1.186347,4.964286,3.12066,2.321429,0.97219,2.607143,1.562883,1.321429,0.704396,14.714286,12.382921,6.196429,4.099333,2.964286,1.588784,1.458333,0.62483,4,0,12.714286,1.857143,3.178571,0.464286,9.928571,0.928571,2.482143,0.232143,5.214286,2.785714,1.303571,0.696429,29.428571,19.857143,7.357143,4.964286,5.928571,1.5,1.482143,0.375,78,52,0.6667,2783,35.6795,34.711815,19.5,10.59481,13.5,5.722762,0.746675,0.150985,695.75,381.91123,19.5,14.39618,13.5,2,1,1,A
4,0,0,1,8,24.071429,3.008929,1.529655,14.285714,1.785714,1.118034,7.678571,0.959821,0.440835,7.385714,0.923214,1.257912,6.857143,0.857143,1.322876,2.6667,1.247219,8.02381,5.187089,2.829365,0.671632,4.761905,4.420628,1.56746,0.873539,2.559524,1.879068,0.809524,0.337978,2.461905,2.548211,0.939683,0.646829,2.285714,2.649605,0.785714,0.614452,2.6667,0.471405,8.02381,1.069575,3.063492,0.405151,4.761905,0.55123,1.809524,0.140187,2.559524,1.026988,0.964286,0.316914,2.461905,1.045647,0.87619,0.271136,2.285714,1.26168,0.984127,0.727739,79,63,0.7975,6507,82.3671,142.935958,19.75,18.308127,16,13.6565,0.8827,0.092545,1626.75,1866.268252,15.8,7.807689,12.8,2,0,2,F
4,0.25,0,1,7,16.964286,2.423469,2.300732,12.214286,1.744898,1.662921,8.25,1.178571,1.875595,12.142857,1.734694,1.979487,8.928571,1.27551,1.432138,1.75,0.433013,4.241071,2.294261,2.870536,2.079087,3.053571,1.188138,2.151786,1.65569,2.0625,1.900318,1.28125,1.036666,3.035714,1.941425,1.892857,1.162224,2.232143,1.349012,1.366071,0.764476,2.3333,1.247219,5.654762,4.99288,2.142857,0.892619,4.071429,2.880264,1.678571,0.431537,2.75,1.876955,1.035714,0.744024,4.047619,1.793159,1.904762,0.474999,2.97619,2.963688,1.107143,0.639542,166,78,0.4699,2823,17.006,16.182505,41.5,11.280514,20.5,8.046738,0.476875,0.095489,705.75,219.782136,41.5,39.984372,19.5,1,1,0,F
4,0,0,1,10,45.285715,4.528571,1.75784,30.142857,3.014286,1.813836,26.428572,2.642857,2.457641,55.714286,5.571429,4.833218,11.857143,1.185714,1.356466,2.5,0.5,11.321429,7.342478,4.392857,2.188502,7.535714,5.528567,2.916667,1.699465,6.607143,2.981876,2.720238,1.105846,13.928572,7.72387,5.505952,2.610667,2.964286,1.75945,1.142857,0.505076,3.3333,0.471405,15.095238,1.634381,4.555556,0.316666,10.047619,1.592215,3.079365,0.698052,8.809524,2.45873,2.599206,0.3869,18.571429,9.017745,5.384921,2.175508,3.952381,2.795364,1.150794,0.834429,52,42,0.8077,3142,60.4231,75.395456,13,4.636809,10.5,2.95804,0.86235,0.196542,785.5,269.178844,10.4,8.639444,8.4,1,0,1,F
7,0.1429,0,0,15,25.571429,1.704762,0.632456,23.285715,1.552381,0.4,10,0.666667,2.416609,22.714286,1.514286,1.651935,9.357143,0.62381,0.767391,5,2.160247,8.52381,3.108762,2.153061,1.095629,7.761905,3.607123,1.806122,0.743195,3.333333,1.326513,0.736961,0.21385,7.571429,2.04374,1.756236,0.574218,3.119048,0.825473,0.777211,0.363078,2.5,0.5,4.261905,1.904911,1.662698,0.493996,3.880952,1.161797,1.535714,0.228683,1.666667,1.391585,0.730159,0.679812,3.785714,2.029963,1.416667,0.568735,1.559524,0.835456,0.646825,0.3343,160,152,0.95,12669,79.1813,65.088101,40,25.739075,38,27.395255,0.90475,0.164978,3167.25,2138.224073,32,22.351734,30.4,1,1,0,A
5,0.2,0,0,14,17,1.214286,1.069045,14.714286,1.05102,0.971534,10.714286,0.765306,0.901388,16.571429,1.183673,1.279748,4.642857,0.331633,0.549814,4.6667,0.942809,5.666667,2.368539,1.313492,0.687482,4.904762,2.895771,1.146825,0.786095,3.571429,1.166424,0.833333,0.366929,5.52381,1.750931,1.261905,0.541896,1.547619,0.496016,0.363095,0.15726,2.8,0.748331,3.4,2.157852,1.164286,0.645076,2.942857,1.526902,1.021429,0.433072,2.142857,1.939914,0.659524,0.60822,3.314286,1.070571,1.283333,0.646918,0.928571,1.15529,0.265476,0.325146,45,24,0.5333,8179,181.7556,337.850141,15,11.575837,8.3333,4.189935,0.7172,0.224213,2726.3333,1059.570458,11.25,6.417749,6.25,2,2,0,A
5,0.2,1,0,11,10.5,0.954545,0.906815,12.785715,1.162338,0.940371,14.142857,1.285714,1.164204,11.428572,1.038961,2.012359,5.285714,0.480519,0.668043,3.6667,1.885618,3.5,1.39362,1.233333,0.571468,4.261905,2.804475,1.385714,0.633208,4.714286,2.32993,2.009524,1.479167,3.809524,1.326513,1.295238,0.503232,1.761905,0.793968,0.619048,0.293544,2.2,0.4,2.1,0.884792,0.926191,0.239093,2.557143,1.10509,1.154762,0.472606,2.828571,2.342857,1.166667,0.691707,2.285714,1.132092,1.019048,0.452606,1.057143,0.582745,0.471429,0.245781,63,57,0.9048,2592,41.1429,51.300811,15.75,16.299923,15,15.508062,0.96915,0.032669,648,789.877206,15.75,19.979677,14.5,2,2,0,F
